isco,lamas_name,conceptUri,preferredLabel,ISCO-08 Title EN,Avg All 3 Scores,Rank Avg All 3 Scores,esco_code_title,isco_code_title
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/664f7498-8e4b-48f8-9fe2-436a692f1204,floor and wall coverings shop manager,Retail and wholesale trade managers,0.774066956,8,floor and wall coverings shop manager http://data.europa.eu/esco/occupation/664f7498-8e4b-48f8-9fe2-436a692f1204,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/691c86d9-d88f-440f-b885-7ed9726f782c,computer software and multimedia shop manager,Retail and wholesale trade managers,0.697599175,28,computer software and multimedia shop manager http://data.europa.eu/esco/occupation/691c86d9-d88f-440f-b885-7ed9726f782c,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/6e8917c8-d883-4475-954c-ec241215ca18,photography shop manager,Retail and wholesale trade managers,0.692500439,30,photography shop manager http://data.europa.eu/esco/occupation/6e8917c8-d883-4475-954c-ec241215ca18,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600,furniture shop manager,Retail and wholesale trade managers,0.721744942,22,furniture shop manager http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/79874366-6ec2-4601-aceb-9dbb8e68d015,fruit and vegetables shop manager,Retail and wholesale trade managers,0.613439106,46,fruit and vegetables shop manager http://data.europa.eu/esco/occupation/79874366-6ec2-4601-aceb-9dbb8e68d015,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/7dec82e0-3bfc-4c48-812d-c2095bfe05bb,department store manager,Retail and wholesale trade managers,0.873148116,1,department store manager http://data.europa.eu/esco/occupation/7dec82e0-3bfc-4c48-812d-c2095bfe05bb,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/7f0b46be-8b7a-4675-987d-89a8a7193730,music and video shop manager,Retail and wholesale trade managers,0.67133273,37,music and video shop manager http://data.europa.eu/esco/occupation/7f0b46be-8b7a-4675-987d-89a8a7193730,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/814205e9-8bd1-4653-bdbc-fd2f9e9a8225,kitchen and bathroom shop manager,Retail and wholesale trade managers,0.686528328,31,kitchen and bathroom shop manager http://data.europa.eu/esco/occupation/814205e9-8bd1-4653-bdbc-fd2f9e9a8225,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec,ammunition shop manager,Retail and wholesale trade managers,0.66487159,40,ammunition shop manager http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/8bbac392-3d62-4c46-a56e-3f244fdda216,orthopaedic supply shop manager,Retail and wholesale trade managers,0.680985014,33,orthopaedic supply shop manager http://data.europa.eu/esco/occupation/8bbac392-3d62-4c46-a56e-3f244fdda216,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/9703fe09-51fd-4d00-a2a1-99ba809521ac,sporting and outdoor accessories shop manager,Retail and wholesale trade managers,0.629278119,42,sporting and outdoor accessories shop manager http://data.europa.eu/esco/occupation/9703fe09-51fd-4d00-a2a1-99ba809521ac,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/97467934-a220-41ca-96df-36fc85258c47,bookshop manager,Retail and wholesale trade managers,0.728987611,20,bookshop manager http://data.europa.eu/esco/occupation/97467934-a220-41ca-96df-36fc85258c47,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/980c52f3-0054-45b1-a6f1-20ee8a1e8b9e,clothing shop manager,Retail and wholesale trade managers,0.735667356,18,clothing shop manager http://data.europa.eu/esco/occupation/980c52f3-0054-45b1-a6f1-20ee8a1e8b9e,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca,press and stationery shop manager,Retail and wholesale trade managers,0.771477923,9,press and stationery shop manager http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,textile shop manager,Retail and wholesale trade managers,0.79680989,4,textile shop manager http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd,shop manager,Retail and wholesale trade managers,0.856374449,2,shop manager http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc,retail department manager,Retail and wholesale trade managers,0.855595946,3,retail department manager http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/acf28133-525f-4838-9248-d852e28b8f98,delicatessen shop manager,Retail and wholesale trade managers,0.741685745,15,delicatessen shop manager http://data.europa.eu/esco/occupation/acf28133-525f-4838-9248-d852e28b8f98,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/b21b5952-1658-44f8-b719-e5be7fb39866,motor vehicle shop manager,Retail and wholesale trade managers,0.73613957,17,motor vehicle shop manager http://data.europa.eu/esco/occupation/b21b5952-1658-44f8-b719-e5be7fb39866,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a,craft shop manager,Retail and wholesale trade managers,0.710647746,25,craft shop manager http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31,supermarket manager,Retail and wholesale trade managers,0.782572114,6,supermarket manager http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/d4dd502d-9407-456c-a54a-b733fc9cf68b,cosmetics and perfume shop manager,Retail and wholesale trade managers,0.62314938,44,cosmetics and perfume shop manager http://data.europa.eu/esco/occupation/d4dd502d-9407-456c-a54a-b733fc9cf68b,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/d871af8b-f6d7-4377-b609-d422afe3b5de,drugstore manager,Retail and wholesale trade managers,0.739767412,16,drugstore manager http://data.europa.eu/esco/occupation/d871af8b-f6d7-4377-b609-d422afe3b5de,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/d8e5410b-5199-403f-8cbd-d32efb17a296,computer shop manager,Retail and wholesale trade managers,0.768856519,10,computer shop manager http://data.europa.eu/esco/occupation/d8e5410b-5199-403f-8cbd-d32efb17a296,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/e1c9b304-2784-48e7-b7e8-089867743bbf,confectionery shop manager,Retail and wholesale trade managers,0.72262424,21,confectionery shop manager http://data.europa.eu/esco/occupation/e1c9b304-2784-48e7-b7e8-089867743bbf,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/e7f6e98a-cef5-41be-b65c-70cf1feed11d,flower and garden shop manager,Retail and wholesale trade managers,0.625752699,43,flower and garden shop manager http://data.europa.eu/esco/occupation/e7f6e98a-cef5-41be-b65c-70cf1feed11d,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/eda6cb5e-c27a-4661-b536-eadeb387dee3,bicycle shop manager,Retail and wholesale trade managers,0.675075365,36,bicycle shop manager http://data.europa.eu/esco/occupation/eda6cb5e-c27a-4661-b536-eadeb387dee3,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/f07aab15-c7e8-49a4-a8dd-221d9cf3a925,fuel station manager,Retail and wholesale trade managers,0.697257495,29,fuel station manager http://data.europa.eu/esco/occupation/f07aab15-c7e8-49a4-a8dd-221d9cf3a925,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/f2f4ed8f-c9d3-47e4-8f72-a30739bcea2b,beverages shop manager,Retail and wholesale trade managers,0.720530577,23,beverages shop manager http://data.europa.eu/esco/occupation/f2f4ed8f-c9d3-47e4-8f72-a30739bcea2b,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/f70e5875-df7e-40be-a315-3ac1c9d36d64,second-hand shop manager,Retail and wholesale trade managers,0.792067356,5,second-hand shop manager http://data.europa.eu/esco/occupation/f70e5875-df7e-40be-a315-3ac1c9d36d64,1420 Retail and wholesale trade managers
1420,מנהל אדמיניסטרטיבי של רשת חנויות,http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c,eyewear and optical equipment shop manager,Retail and wholesale trade managers,0.766046873,12,eyewear and optical equipment shop manager http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9,tobacco shop manager,Retail and wholesale trade managers,0.642071461,44,tobacco shop manager http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,shoe and leather accessories shop manager,Retail and wholesale trade managers,0.698136173,37,shoe and leather accessories shop manager http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,audiology equipment shop manager,Retail and wholesale trade managers,0.725861582,30,audiology equipment shop manager http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/0c849f7b-fa3b-4faf-8501-0e50cd200ba1,telecommunication equipment shop manager,Retail and wholesale trade managers,0.745069754,20,telecommunication equipment shop manager http://data.europa.eu/esco/occupation/0c849f7b-fa3b-4faf-8501-0e50cd200ba1,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/19c2acbf-766c-4728-b960-b91252a95fd1,domestic appliances shop manager,Retail and wholesale trade managers,0.732058467,28,domestic appliances shop manager http://data.europa.eu/esco/occupation/19c2acbf-766c-4728-b960-b91252a95fd1,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/1b3e150f-8ec1-47e2-a2ef-d02632efe0d5,medical goods shop manager,Retail and wholesale trade managers,0.696065945,39,medical goods shop manager http://data.europa.eu/esco/occupation/1b3e150f-8ec1-47e2-a2ef-d02632efe0d5,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/2afdf635-3cdb-4914-ab61-5dd7d7d46792,bakery shop manager,Retail and wholesale trade managers,0.772754206,10,bakery shop manager http://data.europa.eu/esco/occupation/2afdf635-3cdb-4914-ab61-5dd7d7d46792,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/2ce45b9f-ebfb-4105-8e12-690ba2bf00aa,toys and games shop manager,Retail and wholesale trade managers,0.71949503,32,toys and games shop manager http://data.europa.eu/esco/occupation/2ce45b9f-ebfb-4105-8e12-690ba2bf00aa,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,sales account manager,Retail and wholesale trade managers,0.806429532,4,sales account manager http://data.europa.eu/esco/occupation/2eac08c2-a81a-46fc-8d75-eb0e0f3e0f6d,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/3a4c4e33-ee34-4abe-ba5c-26f9037d292f,trade regional manager,Retail and wholesale trade managers,0.735278357,25,trade regional manager http://data.europa.eu/esco/occupation/3a4c4e33-ee34-4abe-ba5c-26f9037d292f,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/3a8ac6cd-b59a-4b93-b071-0324e895b8e4,building materials shop manager,Retail and wholesale trade managers,0.731206038,29,building materials shop manager http://data.europa.eu/esco/occupation/3a8ac6cd-b59a-4b93-b071-0324e895b8e4,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/3c1041c1-7a20-41fd-8cb2-529d7f671226,fish and seafood shop manager,Retail and wholesale trade managers,0.58751155,47,fish and seafood shop manager http://data.europa.eu/esco/occupation/3c1041c1-7a20-41fd-8cb2-529d7f671226,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/463a687a-c7e9-469a-bb38-dcdfe1e7e35f,audio and video equipment shop manager,Retail and wholesale trade managers,0.736168779,23,audio and video equipment shop manager http://data.europa.eu/esco/occupation/463a687a-c7e9-469a-bb38-dcdfe1e7e35f,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/47b747bb-5bbf-40d5-aa3e-8d4a79238502,jewellery and watches shop manager,Retail and wholesale trade managers,0.735785047,24,jewellery and watches shop manager http://data.europa.eu/esco/occupation/47b747bb-5bbf-40d5-aa3e-8d4a79238502,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/574f46e2-e48d-4cde-a7b1-877004ea4c52,hardware and paint shop manager,Retail and wholesale trade managers,0.708513598,35,hardware and paint shop manager http://data.europa.eu/esco/occupation/574f46e2-e48d-4cde-a7b1-877004ea4c52,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/5779aa3b-b32f-42f7-9581-ef5ce2092621,meat and meat products shop manager,Retail and wholesale trade managers,0.515603136,49,meat and meat products shop manager http://data.europa.eu/esco/occupation/5779aa3b-b32f-42f7-9581-ef5ce2092621,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/5f770d3d-5c42-4c22-bc06-23bebd182a37,pet and pet food shop manager,Retail and wholesale trade managers,0.583539409,48,pet and pet food shop manager http://data.europa.eu/esco/occupation/5f770d3d-5c42-4c22-bc06-23bebd182a37,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/60528794-1a68-4440-a141-2df011be98be,antique shop manager,Retail and wholesale trade managers,0.769759955,11,antique shop manager http://data.europa.eu/esco/occupation/60528794-1a68-4440-a141-2df011be98be,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/664f7498-8e4b-48f8-9fe2-436a692f1204,floor and wall coverings shop manager,Retail and wholesale trade managers,0.749716636,19,floor and wall coverings shop manager http://data.europa.eu/esco/occupation/664f7498-8e4b-48f8-9fe2-436a692f1204,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/691c86d9-d88f-440f-b885-7ed9726f782c,computer software and multimedia shop manager,Retail and wholesale trade managers,0.732710713,27,computer software and multimedia shop manager http://data.europa.eu/esco/occupation/691c86d9-d88f-440f-b885-7ed9726f782c,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/6e8917c8-d883-4475-954c-ec241215ca18,photography shop manager,Retail and wholesale trade managers,0.733213022,26,photography shop manager http://data.europa.eu/esco/occupation/6e8917c8-d883-4475-954c-ec241215ca18,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600,furniture shop manager,Retail and wholesale trade managers,0.764909715,13,furniture shop manager http://data.europa.eu/esco/occupation/75fb7771-0403-4116-9c01-9c5717bec600,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/79874366-6ec2-4601-aceb-9dbb8e68d015,fruit and vegetables shop manager,Retail and wholesale trade managers,0.64882011,42,fruit and vegetables shop manager http://data.europa.eu/esco/occupation/79874366-6ec2-4601-aceb-9dbb8e68d015,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/7dec82e0-3bfc-4c48-812d-c2095bfe05bb,department store manager,Retail and wholesale trade managers,0.898573756,1,department store manager http://data.europa.eu/esco/occupation/7dec82e0-3bfc-4c48-812d-c2095bfe05bb,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/7f0b46be-8b7a-4675-987d-89a8a7193730,music and video shop manager,Retail and wholesale trade managers,0.708763711,34,music and video shop manager http://data.europa.eu/esco/occupation/7f0b46be-8b7a-4675-987d-89a8a7193730,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/814205e9-8bd1-4653-bdbc-fd2f9e9a8225,kitchen and bathroom shop manager,Retail and wholesale trade managers,0.695198747,40,kitchen and bathroom shop manager http://data.europa.eu/esco/occupation/814205e9-8bd1-4653-bdbc-fd2f9e9a8225,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec,ammunition shop manager,Retail and wholesale trade managers,0.642235402,43,ammunition shop manager http://data.europa.eu/esco/occupation/87fd9791-0922-4da0-a984-f518aadf85ec,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/8bbac392-3d62-4c46-a56e-3f244fdda216,orthopaedic supply shop manager,Retail and wholesale trade managers,0.677475044,41,orthopaedic supply shop manager http://data.europa.eu/esco/occupation/8bbac392-3d62-4c46-a56e-3f244fdda216,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/9703fe09-51fd-4d00-a2a1-99ba809521ac,sporting and outdoor accessories shop manager,Retail and wholesale trade managers,0.637107783,45,sporting and outdoor accessories shop manager http://data.europa.eu/esco/occupation/9703fe09-51fd-4d00-a2a1-99ba809521ac,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/97467934-a220-41ca-96df-36fc85258c47,bookshop manager,Retail and wholesale trade managers,0.743964789,21,bookshop manager http://data.europa.eu/esco/occupation/97467934-a220-41ca-96df-36fc85258c47,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/980c52f3-0054-45b1-a6f1-20ee8a1e8b9e,clothing shop manager,Retail and wholesale trade managers,0.775257957,9,clothing shop manager http://data.europa.eu/esco/occupation/980c52f3-0054-45b1-a6f1-20ee8a1e8b9e,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca,press and stationery shop manager,Retail and wholesale trade managers,0.7633935,14,press and stationery shop manager http://data.europa.eu/esco/occupation/98f9909b-016d-4c62-90ae-893b0cbabbca,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,textile shop manager,Retail and wholesale trade managers,0.780787687,7,textile shop manager http://data.europa.eu/esco/occupation/9beeb1f0-5aca-4bde-bae9-c74ddb94fac3,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd,shop manager,Retail and wholesale trade managers,0.883688466,3,shop manager http://data.europa.eu/esco/occupation/9e81adde-9983-44fa-b74b-c548d0dbfbdd,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc,retail department manager,Retail and wholesale trade managers,0.890023414,2,retail department manager http://data.europa.eu/esco/occupation/a79d9e58-36be-4e67-a4db-ea6c8ff445fc,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/acf28133-525f-4838-9248-d852e28b8f98,delicatessen shop manager,Retail and wholesale trade managers,0.750771791,18,delicatessen shop manager http://data.europa.eu/esco/occupation/acf28133-525f-4838-9248-d852e28b8f98,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/b21b5952-1658-44f8-b719-e5be7fb39866,motor vehicle shop manager,Retail and wholesale trade managers,0.765710014,12,motor vehicle shop manager http://data.europa.eu/esco/occupation/b21b5952-1658-44f8-b719-e5be7fb39866,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a,craft shop manager,Retail and wholesale trade managers,0.723019463,31,craft shop manager http://data.europa.eu/esco/occupation/b66eb697-e65d-4bbb-b51c-d847f6875f1a,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31,supermarket manager,Retail and wholesale trade managers,0.763338309,15,supermarket manager http://data.europa.eu/esco/occupation/b7744a45-a4ce-4037-b679-3d2377e17f31,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/d4dd502d-9407-456c-a54a-b733fc9cf68b,cosmetics and perfume shop manager,Retail and wholesale trade managers,0.697570148,38,cosmetics and perfume shop manager http://data.europa.eu/esco/occupation/d4dd502d-9407-456c-a54a-b733fc9cf68b,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/d871af8b-f6d7-4377-b609-d422afe3b5de,drugstore manager,Retail and wholesale trade managers,0.743319904,22,drugstore manager http://data.europa.eu/esco/occupation/d871af8b-f6d7-4377-b609-d422afe3b5de,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/d8e5410b-5199-403f-8cbd-d32efb17a296,computer shop manager,Retail and wholesale trade managers,0.788722303,5,computer shop manager http://data.europa.eu/esco/occupation/d8e5410b-5199-403f-8cbd-d32efb17a296,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/e1c9b304-2784-48e7-b7e8-089867743bbf,confectionery shop manager,Retail and wholesale trade managers,0.7579792,16,confectionery shop manager http://data.europa.eu/esco/occupation/e1c9b304-2784-48e7-b7e8-089867743bbf,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/e7f6e98a-cef5-41be-b65c-70cf1feed11d,flower and garden shop manager,Retail and wholesale trade managers,0.634873891,46,flower and garden shop manager http://data.europa.eu/esco/occupation/e7f6e98a-cef5-41be-b65c-70cf1feed11d,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/eda6cb5e-c27a-4661-b536-eadeb387dee3,bicycle shop manager,Retail and wholesale trade managers,0.701938073,36,bicycle shop manager http://data.europa.eu/esco/occupation/eda6cb5e-c27a-4661-b536-eadeb387dee3,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/f07aab15-c7e8-49a4-a8dd-221d9cf3a925,fuel station manager,Retail and wholesale trade managers,0.717828661,33,fuel station manager http://data.europa.eu/esco/occupation/f07aab15-c7e8-49a4-a8dd-221d9cf3a925,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/f2f4ed8f-c9d3-47e4-8f72-a30739bcea2b,beverages shop manager,Retail and wholesale trade managers,0.753777561,17,beverages shop manager http://data.europa.eu/esco/occupation/f2f4ed8f-c9d3-47e4-8f72-a30739bcea2b,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/f70e5875-df7e-40be-a315-3ac1c9d36d64,second-hand shop manager,Retail and wholesale trade managers,0.776692501,8,second-hand shop manager http://data.europa.eu/esco/occupation/f70e5875-df7e-40be-a315-3ac1c9d36d64,1420 Retail and wholesale trade managers
1420,מנהל בית עסק למסחר קמעוני,http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c,eyewear and optical equipment shop manager,Retail and wholesale trade managers,0.781536245,6,eyewear and optical equipment shop manager http://data.europa.eu/esco/occupation/f88fb9dd-5a46-4086-a284-b1992174e55c,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9,tobacco shop manager,Retail and wholesale trade managers,0.658932084,17,tobacco shop manager http://data.europa.eu/esco/occupation/00913533-5237-4870-9003-d1cb806603c9,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,shoe and leather accessories shop manager,Retail and wholesale trade managers,0.592674626,42,shoe and leather accessories shop manager http://data.europa.eu/esco/occupation/0249b723-1d20-4ff9-8623-d20b98d0b4a4,1420 Retail and wholesale trade managers
1420,מנהל בתחום המסחר הסיטוני,http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,audiology equipment shop manager,Retail and wholesale trade managers,0.642478737,23,audiology equipment shop manager http://data.europa.eu/esco/occupation/03b55cb5-9735-4582-8e20-2b1cb76635cb,1420 Retail and wholesale trade managers
